               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.045259,            0.035055,            0.016389,             0.58799,             0.52493,             0.55204,             0.34657,            0.043753,              0.0233,            0.014763,            0.006436,            0.006436,            0.006436
                  38,            0.045098,            0.034752,             0.01621,             0.58595,             0.53527,             0.55095,             0.34649,            0.043638,            0.023349,            0.015047,            0.006337,            0.006337,            0.006337
                  39,            0.044719,            0.034706,            0.015942,             0.60173,             0.53043,             0.55467,             0.34937,            0.043769,            0.023315,            0.014943,            0.006238,            0.006238,            0.006238
                  40,            0.044804,            0.034441,            0.015787,             0.61105,             0.52869,             0.55719,             0.35256,            0.043652,            0.023276,            0.014794,            0.006139,            0.006139,            0.006139
                  41,             0.04455,            0.034547,            0.015835,             0.60807,             0.53088,             0.55864,             0.35363,            0.043573,            0.023205,            0.014717,             0.00604,             0.00604,             0.00604
                  42,            0.044598,            0.034524,            0.015752,             0.60121,             0.53351,             0.55936,             0.35467,            0.043611,            0.023084,            0.014786,            0.005941,            0.005941,            0.005941
                  43,            0.044466,            0.034265,            0.015555,             0.60476,             0.53543,              0.5608,             0.35567,              0.0435,            0.023037,            0.014819,            0.005842,            0.005842,            0.005842
                  44,            0.044374,            0.034409,            0.015339,             0.59999,             0.54094,              0.5618,             0.35633,            0.043331,            0.023054,            0.014919,            0.005743,            0.005743,            0.005743
                  45,            0.044124,            0.034394,            0.015433,             0.61091,             0.53637,             0.56395,             0.35744,            0.043276,            0.023063,             0.01488,            0.005644,            0.005644,            0.005644
                  46,            0.044248,            0.034196,            0.015436,             0.61617,             0.53837,             0.56413,             0.35827,             0.04325,            0.023082,            0.014784,            0.005545,            0.005545,            0.005545
                  47,            0.044097,            0.034565,              0.0151,             0.61542,             0.53458,               0.566,              0.3593,            0.043163,            0.023082,            0.014678,            0.005446,            0.005446,            0.005446
                  48,             0.04378,            0.034104,            0.014834,             0.62299,             0.54014,             0.56833,             0.36048,            0.043124,            0.023076,            0.014628,            0.005347,            0.005347,            0.005347
                  49,            0.043738,            0.034111,            0.014756,             0.63428,             0.53614,             0.56991,             0.36146,            0.043064,            0.023053,            0.014581,            0.005248,            0.005248,            0.005248
                  50,              0.0435,            0.034029,            0.014862,             0.62914,             0.54151,             0.57143,              0.3631,             0.04302,            0.023037,            0.014547,            0.005149,            0.005149,            0.005149
                  51,            0.043381,            0.033923,            0.014725,             0.62734,             0.54352,              0.5722,             0.36409,            0.042946,            0.023032,            0.014479,             0.00505,             0.00505,             0.00505
                  52,            0.043295,            0.033806,            0.014494,             0.61697,             0.55003,             0.57343,             0.36556,            0.042909,             0.02303,            0.014445,            0.004951,            0.004951,            0.004951
                  53,            0.043395,            0.033868,            0.014533,             0.62089,             0.55089,             0.57501,             0.36658,            0.042863,            0.023031,            0.014375,            0.004852,            0.004852,            0.004852
                  54,            0.042976,            0.033718,            0.014369,             0.62041,             0.54871,              0.5749,              0.3667,            0.042837,            0.023034,            0.014305,            0.004753,            0.004753,            0.004753
                  55,            0.043192,            0.033799,            0.014238,             0.62112,              0.5474,             0.57525,             0.36621,             0.04282,            0.023036,            0.014292,            0.004654,            0.004654,            0.004654
                  56,            0.043035,            0.033846,            0.014099,             0.62319,             0.54335,             0.57605,             0.36763,            0.042779,            0.023031,            0.014276,            0.004555,            0.004555,            0.004555
                  57,            0.042799,             0.03352,            0.014177,             0.62306,             0.54404,              0.5768,             0.36782,            0.042746,            0.023028,            0.014288,            0.004456,            0.004456,            0.004456
                  58,            0.042787,            0.033568,            0.013944,             0.62408,             0.54364,             0.57613,             0.36804,            0.042715,            0.023023,            0.014288,            0.004357,            0.004357,            0.004357
                  59,            0.042605,            0.033387,            0.013716,             0.62387,             0.54505,             0.57792,             0.36816,            0.042692,            0.023022,             0.01431,            0.004258,            0.004258,            0.004258
                  60,            0.042448,            0.033426,            0.013785,             0.62019,              0.5448,             0.57739,             0.36797,            0.042659,            0.023018,            0.014302,            0.004159,            0.004159,            0.004159
                  61,            0.042251,            0.033401,             0.01362,             0.62116,             0.54747,              0.5789,             0.36814,            0.042636,            0.023008,            0.014287,             0.00406,             0.00406,             0.00406
                  62,            0.042067,            0.033327,            0.013516,             0.61599,             0.54863,             0.57897,             0.36855,              0.0426,            0.023003,            0.014262,            0.003961,            0.003961,            0.003961
                  63,            0.042021,             0.03313,            0.013205,              0.6247,             0.54552,             0.57876,              0.3691,             0.04256,               0.023,            0.014229,            0.003862,            0.003862,            0.003862
                  64,            0.041912,            0.033106,            0.013108,             0.61839,             0.54669,             0.57964,             0.36894,            0.042537,            0.022996,            0.014178,            0.003763,            0.003763,            0.003763
                  65,            0.041721,            0.033009,            0.013135,             0.61698,              0.5486,             0.57969,             0.36891,             0.04252,            0.022998,             0.01417,            0.003664,            0.003664,            0.003664
                  66,            0.041749,            0.033127,             0.01293,             0.61959,             0.54861,             0.57977,             0.36883,            0.042504,            0.022997,            0.014174,            0.003565,            0.003565,            0.003565
                  67,            0.041568,             0.03264,            0.012857,             0.61818,              0.5491,              0.5799,             0.36915,            0.042487,            0.022989,            0.014186,            0.003466,            0.003466,            0.003466
                  68,            0.041583,             0.03286,            0.012805,             0.61765,             0.54942,             0.58032,             0.36909,            0.042464,            0.022982,            0.014189,            0.003367,            0.003367,            0.003367
                  69,            0.041381,            0.032897,            0.012666,             0.62688,             0.54639,             0.57999,             0.36921,            0.042454,            0.022981,            0.014193,            0.003268,            0.003268,            0.003268
                  70,            0.041299,            0.032701,            0.012495,             0.62379,             0.54701,             0.57962,             0.36859,            0.042448,            0.022974,            0.014203,            0.003169,            0.003169,            0.003169
                  71,            0.041183,            0.032716,             0.01246,              0.6202,             0.54773,             0.57929,             0.36915,            0.042426,            0.022969,            0.014229,             0.00307,             0.00307,             0.00307
                  72,            0.041018,             0.03273,             0.01232,             0.61241,             0.55117,             0.57977,             0.36895,            0.042407,            0.022968,            0.014262,            0.002971,            0.002971,            0.002971
                  73,            0.041019,            0.032575,            0.012169,             0.61817,             0.54996,             0.57986,             0.36912,            0.042391,            0.022968,            0.014302,            0.002872,            0.002872,            0.002872
                  74,            0.040711,            0.032498,            0.012102,             0.61729,             0.55053,             0.57979,             0.36924,            0.042374,            0.022958,            0.014351,            0.002773,            0.002773,            0.002773
                  75,            0.040633,            0.032152,              0.0121,             0.61402,             0.55017,             0.57976,             0.36973,            0.042358,            0.022955,            0.014374,            0.002674,            0.002674,            0.002674
                  76,            0.040396,            0.032172,            0.011745,             0.61272,             0.54825,             0.57938,              0.3701,            0.042349,            0.022955,            0.014413,            0.002575,            0.002575,            0.002575
                  77,            0.040402,            0.032439,            0.011689,             0.61433,             0.55005,             0.58021,             0.37003,            0.042335,             0.02295,            0.014455,            0.002476,            0.002476,            0.002476
                  78,            0.040191,            0.031958,            0.011699,             0.61586,             0.55071,             0.58015,             0.37031,            0.042323,            0.022946,            0.014466,            0.002377,            0.002377,            0.002377
                  79,            0.040108,            0.032035,            0.011635,              0.6105,             0.55392,             0.58007,             0.37036,            0.042313,            0.022949,            0.014492,            0.002278,            0.002278,            0.002278
                  80,            0.040115,            0.031982,            0.011467,             0.61233,             0.55383,             0.58051,              0.3707,            0.042307,             0.02295,            0.014509,            0.002179,            0.002179,            0.002179
                  81,                0.04,            0.031893,             0.01143,             0.61284,             0.55321,              0.5804,             0.37109,            0.042292,            0.022951,             0.01452,             0.00208,             0.00208,             0.00208
                  82,            0.039729,            0.031561,            0.011305,             0.61551,             0.55111,             0.58014,              0.3709,            0.042284,            0.022948,            0.014526,            0.001981,            0.001981,            0.001981
                  83,            0.039517,            0.031597,             0.01106,             0.61311,             0.54941,             0.58038,             0.37056,            0.042278,            0.022949,            0.014526,            0.001882,            0.001882,            0.001882
                  84,            0.039383,             0.03187,            0.010911,             0.61224,             0.55258,             0.58112,             0.37104,            0.042269,             0.02295,            0.014534,            0.001783,            0.001783,            0.001783
                  85,            0.039449,            0.031499,            0.010778,             0.61778,             0.55273,             0.58114,             0.37165,            0.042266,            0.022945,            0.014543,            0.001684,            0.001684,            0.001684
                  86,            0.039299,            0.031578,            0.010459,             0.61586,             0.55436,             0.58158,             0.37143,            0.042259,            0.022943,            0.014563,            0.001585,            0.001585,            0.001585
                  87,            0.039005,            0.031284,            0.010413,             0.61799,             0.55207,             0.58135,             0.37165,             0.04225,            0.022937,            0.014579,            0.001486,            0.001486,            0.001486
                  88,            0.038912,            0.031297,            0.010379,             0.62008,             0.55258,             0.58166,             0.37214,             0.04225,            0.022932,             0.01459,            0.001387,            0.001387,            0.001387
                  89,            0.038904,            0.031264,             0.01026,             0.61883,             0.55287,             0.58186,             0.37211,            0.042246,             0.02293,            0.014625,            0.001288,            0.001288,            0.001288
                  90,            0.038594,            0.031148,            0.010115,             0.61917,             0.55261,             0.58203,             0.37253,            0.042242,             0.02293,            0.014641,            0.001189,            0.001189,            0.001189
                  91,            0.038426,            0.031066,           0.0099549,             0.61638,             0.55219,             0.58231,             0.37302,            0.042236,            0.022932,            0.014659,             0.00109,             0.00109,             0.00109
                  92,            0.038443,            0.030958,           0.0098267,              0.6178,             0.55213,             0.58219,             0.37271,            0.042236,            0.022936,             0.01468,            0.000991,            0.000991,            0.000991
                  93,            0.038261,            0.030806,           0.0097108,             0.61891,             0.55206,              0.5823,             0.37281,            0.042232,            0.022936,            0.014711,            0.000892,            0.000892,            0.000892
                  94,            0.038198,            0.030724,           0.0095799,             0.61807,             0.55125,             0.58282,             0.37349,             0.04223,            0.022938,            0.014736,            0.000793,            0.000793,            0.000793
                  95,            0.038056,            0.030738,           0.0095978,             0.62878,             0.54342,             0.58306,             0.37333,            0.042228,            0.022943,            0.014779,            0.000694,            0.000694,            0.000694
                  96,            0.037873,            0.030463,           0.0093138,             0.63263,             0.54331,             0.58294,              0.3735,            0.042221,            0.022943,            0.014807,            0.000595,            0.000595,            0.000595
                  97,            0.037743,            0.030507,           0.0092018,             0.63073,             0.54463,             0.58261,             0.37341,             0.04222,            0.022949,            0.014842,            0.000496,            0.000496,            0.000496
                  98,            0.037775,            0.030527,           0.0091039,             0.63099,             0.54367,             0.58285,             0.37389,            0.042215,            0.022952,            0.014868,            0.000397,            0.000397,            0.000397
                  99,            0.037516,            0.030257,           0.0088872,             0.63357,              0.5428,             0.58286,             0.37391,             0.04221,            0.022954,            0.014896,            0.000298,            0.000298,            0.000298
