               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.030058,            0.011594,                   0,             0.64483,              0.7957,             0.70669,             0.33901,            0.044789,           0.0067661,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.030336,              0.0125,                   0,             0.65151,             0.74194,             0.63438,             0.29034,            0.041833,           0.0068831,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.031564,            0.012242,                   0,              0.7248,             0.70968,             0.68061,             0.31697,            0.040794,           0.0068226,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.031782,            0.012813,                   0,             0.68686,             0.75476,             0.64823,             0.31539,            0.044624,           0.0065227,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.030957,             0.01212,                   0,             0.68663,              0.7775,             0.68166,             0.28982,            0.042537,           0.0065525,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.029066,             0.01185,                   0,             0.67649,             0.76451,             0.66604,             0.28031,            0.042678,           0.0068746,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.032389,            0.011461,                   0,             0.74898,             0.78495,             0.74476,             0.32281,             0.04162,           0.0064828,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.030186,            0.012211,                   0,              0.6661,             0.76344,             0.68419,             0.31501,            0.040197,           0.0066378,                   0,             0.00769,             0.00769,             0.00769
                  72,              0.0295,            0.012217,                   0,             0.68883,              0.8172,              0.7805,             0.33445,            0.040653,           0.0064638,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.030924,            0.011919,                   0,             0.69874,             0.78495,             0.74157,             0.33021,            0.041447,           0.0066497,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.029824,            0.012168,                   0,             0.72602,             0.76936,             0.73916,             0.34625,            0.044337,           0.0063474,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.030321,            0.011699,                   0,             0.83326,             0.76344,             0.77065,             0.36912,            0.044946,           0.0064671,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.028499,            0.011678,                   0,             0.76231,             0.70968,             0.69828,             0.29952,            0.042034,           0.0067389,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.028918,            0.011697,                   0,             0.72705,             0.71606,             0.70783,             0.31843,            0.044844,           0.0066884,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.028859,            0.011419,                   0,             0.72285,             0.74194,             0.73187,             0.29845,            0.045542,           0.0072372,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.029803,            0.011631,                   0,             0.68421,             0.79213,             0.74761,              0.2906,            0.046496,           0.0066569,                   0,            0.007426,            0.007426,            0.007426
                  80,             0.03002,            0.012304,                   0,             0.69817,             0.78495,             0.74856,             0.35324,            0.040906,            0.006717,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.026805,            0.011523,                   0,             0.73649,             0.76344,             0.73464,              0.3713,            0.041975,           0.0064602,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.029262,            0.011134,                   0,             0.77356,             0.75269,             0.75812,             0.37378,            0.041288,           0.0065598,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.028295,            0.011798,                   0,             0.81817,             0.72578,             0.75854,             0.38181,            0.041054,           0.0067286,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.028883,            0.012006,                   0,             0.78623,             0.72043,             0.74361,             0.36137,            0.043571,           0.0070736,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.029037,            0.010855,                   0,             0.72968,             0.72565,             0.73132,             0.34671,            0.043019,           0.0073855,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.028299,            0.010841,                   0,              0.7388,             0.73118,             0.68394,             0.32614,            0.042217,           0.0075891,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.027835,            0.010816,                   0,             0.74571,             0.78833,             0.75247,             0.34535,             0.04092,           0.0071132,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.028218,            0.011449,                   0,             0.71131,             0.78495,             0.70634,             0.33801,            0.041433,           0.0072844,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.027454,            0.010742,                   0,             0.69698,             0.76673,             0.64414,             0.29812,            0.039692,           0.0074699,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.026235,            0.010569,                   0,             0.78034,             0.74194,             0.73605,             0.35615,            0.038707,           0.0070698,                   0,            0.007063,            0.007063,            0.007063
                  91,             0.02761,            0.010765,                   0,             0.80554,             0.68817,             0.71868,             0.33191,            0.042747,           0.0072198,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.029433,            0.011284,                   0,             0.81704,             0.72029,             0.75746,             0.32801,            0.045422,           0.0068014,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.026305,            0.010973,                   0,             0.80629,             0.72043,             0.73787,             0.37416,            0.045183,           0.0070095,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.026341,            0.010952,                   0,             0.73238,             0.76509,             0.71177,             0.33895,              0.0416,           0.0068545,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.025164,            0.011189,                   0,             0.75428,             0.74194,             0.71896,             0.35442,            0.043645,           0.0068181,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.026044,            0.010628,                   0,             0.72944,             0.82796,             0.77037,             0.36277,            0.043601,           0.0067625,                   0,            0.006865,            0.006865,            0.006865
                  97,             0.02859,            0.010764,                   0,             0.74636,              0.8172,              0.7462,             0.36249,            0.040049,           0.0069129,                   0,            0.006832,            0.006832,            0.006832
                  98,             0.02668,            0.010963,                   0,             0.73975,              0.8172,             0.72659,             0.36523,            0.039897,            0.007153,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.027249,            0.010013,                   0,             0.77268,             0.84063,             0.78331,             0.34733,            0.037316,           0.0070934,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.028188,            0.012035,                   0,             0.72727,             0.83871,             0.75393,             0.36269,            0.039381,           0.0071414,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.026745,            0.010554,                   0,             0.72824,             0.78495,             0.73791,             0.40133,            0.040693,           0.0069394,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.027577,            0.010286,                   0,             0.74294,             0.80802,              0.7574,             0.38337,            0.040097,           0.0070894,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.027081,            0.010418,                   0,             0.73663,             0.77419,             0.73672,              0.3309,            0.038577,            0.007293,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.027251,            0.010965,                   0,              0.6991,              0.7957,             0.72634,             0.34956,            0.038471,           0.0070338,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.028094,            0.011132,                   0,             0.68507,              0.7957,             0.70406,             0.36009,            0.039447,           0.0066383,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.027017,            0.011248,                   0,             0.68334,             0.86022,             0.70607,             0.33077,            0.037021,           0.0067868,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.027452,            0.010884,                   0,              0.7633,             0.79755,             0.79478,             0.40058,            0.039008,           0.0068293,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.024326,           0.0096571,                   0,             0.73928,              0.8172,             0.79564,             0.40831,            0.039924,           0.0068271,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.024811,             0.01033,                   0,             0.75341,             0.73118,             0.78568,             0.39371,            0.039882,           0.0071967,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.024368,           0.0093695,                   0,             0.86236,             0.74108,             0.82139,             0.40973,            0.040235,           0.0071454,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.025659,            0.010638,                   0,             0.81362,             0.65591,             0.75131,             0.37409,            0.042541,           0.0071194,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.025587,           0.0098554,                   0,             0.69598,             0.65591,             0.65056,             0.30009,            0.041621,           0.0075152,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.025508,           0.0097882,                   0,             0.64473,             0.77419,             0.71889,              0.3431,            0.039676,           0.0073018,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.025673,            0.010698,                   0,             0.68854,             0.70968,             0.71328,             0.35276,            0.038256,           0.0072825,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.025921,            0.010833,                   0,             0.72607,             0.67742,             0.72836,             0.37209,            0.037553,           0.0070946,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.024368,           0.0094119,                   0,             0.71302,             0.80645,             0.71225,             0.35796,            0.037429,             0.00687,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.026448,           0.0098349,                   0,              0.7217,             0.82796,             0.75847,             0.37051,            0.037159,           0.0069582,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.024983,            0.010981,                   0,                0.77,             0.82794,              0.8222,             0.38821,            0.037227,           0.0067368,                   0,            0.006139,            0.006139,            0.006139
