               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.040054,            0.017656,           0.0038556,             0.90741,             0.81397,             0.89116,             0.56733,            0.042148,            0.007925,           0.0020213,             0.03528,             0.00628,             0.00628
                  36,            0.039154,            0.017057,           0.0038261,             0.91871,             0.76058,               0.891,             0.57834,            0.044784,           0.0079765,           0.0020382,            0.033433,           0.0064328,           0.0064328
                  37,            0.043921,            0.017008,            0.003732,             0.88985,             0.72425,              0.8336,             0.48727,            0.046018,           0.0079861,           0.0020986,            0.031584,           0.0065842,           0.0065842
                  38,            0.043969,            0.016745,           0.0035408,             0.87036,             0.84711,             0.90725,             0.59296,            0.041348,           0.0078239,           0.0019741,            0.029734,           0.0067344,           0.0067344
                  39,            0.043682,            0.017042,             0.00334,             0.84385,             0.81048,             0.87559,             0.54071,            0.041052,           0.0076675,           0.0019724,            0.027883,           0.0068833,           0.0068833
                  40,            0.041667,            0.015559,            0.004403,             0.80248,              0.7646,             0.83087,             0.49625,            0.045834,           0.0074635,           0.0018601,            0.026031,           0.0070308,           0.0070308
                  41,            0.043569,            0.015595,           0.0042388,              0.8025,             0.76836,              0.8172,             0.47726,            0.042676,            0.007534,           0.0019393,            0.024177,            0.007177,            0.007177
                  42,            0.042661,            0.016281,           0.0036155,             0.87567,             0.76618,             0.82625,               0.563,            0.041897,           0.0073948,           0.0019894,            0.022322,           0.0073219,           0.0073219
                  43,            0.044195,            0.016315,           0.0039495,             0.89815,             0.80677,              0.8625,             0.49629,            0.041343,           0.0075436,           0.0019565,            0.020465,           0.0074655,           0.0074655
                  44,            0.040058,            0.017079,           0.0042198,             0.88732,             0.85345,             0.91364,             0.59159,            0.038527,           0.0075512,           0.0018945,            0.018608,           0.0076077,           0.0076077
                  45,            0.043345,            0.016633,           0.0041759,             0.91008,             0.83449,             0.90983,             0.54475,             0.03741,            0.007513,            0.002048,            0.016749,           0.0077486,           0.0077486
                  46,            0.042223,            0.017285,           0.0045504,             0.87364,              0.8534,             0.91422,             0.57812,            0.037758,           0.0074768,           0.0019951,            0.014888,           0.0078883,           0.0078883
                  47,            0.043138,            0.016642,           0.0038033,             0.85149,             0.86769,             0.88628,             0.54797,            0.037513,           0.0072098,           0.0019598,            0.013027,           0.0080266,           0.0080266
                  48,            0.045086,            0.017903,           0.0039204,             0.90343,             0.83086,             0.89876,             0.55608,            0.037628,           0.0072365,           0.0021596,            0.011164,           0.0081635,           0.0081635
                  49,            0.043527,            0.015971,           0.0040871,             0.88865,             0.85065,             0.89646,             0.57232,            0.039738,           0.0072842,           0.0021737,           0.0092992,           0.0082992,           0.0082992
                  50,            0.044618,            0.015409,           0.0046414,              0.8961,             0.87035,             0.91758,             0.56739,            0.037272,           0.0073929,           0.0022182,             0.00835,             0.00835,             0.00835
                  51,            0.042099,            0.014752,           0.0035084,             0.86676,             0.81419,             0.90447,             0.50448,            0.037663,           0.0073967,           0.0023565,             0.00835,             0.00835,             0.00835
                  52,            0.044354,            0.016321,           0.0034633,             0.83595,              0.8074,             0.88562,             0.55726,            0.035797,           0.0075493,           0.0023742,            0.008317,            0.008317,            0.008317
                  53,            0.038261,             0.01499,           0.0031972,              0.8176,             0.83102,             0.86653,             0.56424,            0.039713,           0.0073471,            0.002512,            0.008284,            0.008284,            0.008284
                  54,            0.042578,            0.016203,           0.0041617,             0.78793,             0.88326,             0.87431,             0.52547,            0.039933,           0.0075207,           0.0020142,            0.008251,            0.008251,            0.008251
                  55,            0.041512,            0.016595,           0.0042291,             0.70332,             0.88778,              0.8327,             0.52165,            0.039376,           0.0075378,           0.0018849,            0.008218,            0.008218,            0.008218
                  56,            0.043699,            0.018002,           0.0040377,             0.72431,             0.86773,             0.86832,             0.56158,            0.035582,           0.0074234,           0.0019467,            0.008185,            0.008185,            0.008185
                  57,            0.040346,            0.016034,           0.0041592,             0.69593,             0.83953,             0.79688,             0.50704,            0.036589,           0.0074329,           0.0021753,            0.008152,            0.008152,            0.008152
                  58,            0.042625,            0.014595,           0.0035057,             0.89839,              0.8236,             0.90895,             0.60388,            0.036296,           0.0073395,           0.0021057,            0.008119,            0.008119,            0.008119
                  59,            0.039322,            0.014899,           0.0030529,             0.89128,              0.8019,             0.87279,             0.58417,            0.038901,           0.0077724,           0.0022473,            0.008086,            0.008086,            0.008086
                  60,            0.041519,            0.016027,           0.0036841,              0.7514,             0.83574,              0.8601,             0.52163,             0.03961,           0.0079803,           0.0021477,            0.008053,            0.008053,            0.008053
                  61,            0.040677,            0.018041,           0.0030899,             0.84887,              0.8401,             0.89548,             0.60547,            0.035888,           0.0071297,           0.0019674,             0.00802,             0.00802,             0.00802
                  62,            0.039649,            0.015697,           0.0036905,             0.89652,             0.83376,             0.92166,             0.63851,            0.036862,           0.0072536,           0.0019262,            0.007987,            0.007987,            0.007987
                  63,            0.038519,            0.013487,           0.0028201,             0.84043,             0.86409,             0.91221,             0.61233,             0.03635,            0.007309,           0.0020511,            0.007954,            0.007954,            0.007954
                  64,             0.04086,            0.016352,           0.0033332,             0.87313,             0.84834,             0.89259,             0.61492,            0.035217,           0.0075264,           0.0020835,            0.007921,            0.007921,            0.007921
                  65,            0.038707,            0.016537,            0.003063,              0.7961,             0.85729,             0.88822,             0.59566,             0.03621,           0.0073776,           0.0019417,            0.007888,            0.007888,            0.007888
                  66,            0.038235,            0.013657,           0.0032402,             0.84727,             0.80241,             0.88621,             0.55248,            0.036189,           0.0075035,           0.0019772,            0.007855,            0.007855,            0.007855
                  67,            0.037149,            0.016679,           0.0031449,             0.86091,             0.79638,              0.8974,             0.58778,            0.037126,           0.0076008,           0.0019448,            0.007822,            0.007822,            0.007822
                  68,              0.0392,            0.016805,           0.0029661,             0.78839,             0.83246,             0.90535,             0.56483,             0.03842,           0.0079861,            0.002214,            0.007789,            0.007789,            0.007789
                  69,            0.040567,            0.015181,           0.0032969,             0.76374,             0.90774,             0.89631,             0.54126,            0.038011,            0.007761,           0.0019021,            0.007756,            0.007756,            0.007756
                  70,            0.039126,            0.014502,           0.0028704,             0.74129,             0.85171,              0.8684,             0.52587,            0.037236,            0.007143,           0.0016499,            0.007723,            0.007723,            0.007723
                  71,            0.037684,            0.016251,           0.0030252,             0.79129,             0.84506,             0.88774,             0.53644,            0.039677,           0.0071011,            0.001622,             0.00769,             0.00769,             0.00769
                  72,            0.039441,            0.015117,            0.003286,             0.79635,             0.88151,               0.901,             0.57144,            0.037497,           0.0073624,            0.001591,            0.007657,            0.007657,            0.007657
                  73,            0.038492,            0.015421,           0.0028347,             0.87118,              0.8444,             0.91337,             0.58823,            0.034543,           0.0072975,           0.0018051,            0.007624,            0.007624,            0.007624
                  74,             0.03925,            0.015003,           0.0032125,             0.74452,             0.86095,             0.85335,             0.52469,            0.037117,           0.0073032,           0.0020342,            0.007591,            0.007591,            0.007591
                  75,            0.038363,            0.014573,           0.0029873,             0.82189,             0.87034,             0.90936,             0.58696,            0.036666,           0.0070515,           0.0019588,            0.007558,            0.007558,            0.007558
                  76,            0.037542,            0.017199,           0.0028457,             0.88912,             0.88329,             0.94068,             0.62943,            0.036423,           0.0070343,           0.0018232,            0.007525,            0.007525,            0.007525
                  77,            0.039815,            0.015863,           0.0028824,             0.82658,             0.86692,             0.91393,             0.59826,            0.036956,           0.0068855,           0.0017924,            0.007492,            0.007492,            0.007492
                  78,            0.039072,            0.012843,           0.0026987,              0.8546,             0.86182,             0.92445,             0.59649,            0.037095,           0.0069237,           0.0017624,            0.007459,            0.007459,            0.007459
                  79,            0.036647,            0.016706,            0.002587,              0.8895,             0.89047,             0.93538,             0.62072,             0.03608,           0.0069637,           0.0017636,            0.007426,            0.007426,            0.007426
                  80,            0.035895,            0.015018,           0.0032287,              0.7889,             0.89632,             0.90646,             0.62703,            0.037688,           0.0069542,           0.0017209,            0.007393,            0.007393,            0.007393
